amount,average_transaction_amount,amount_ratio,transaction_hour,transaction_day,location_match,location_changed,new_device,trusted_ip,vpn_used,failed_login_count,password_reset,otp_verified,session_duration_minutes,ip_reputation_score,new_receiver,receiver_trust_score,receiver_risk_score,merchant_category,payment_method,high_risk_merchant,night_transaction,impossible_travel,time_gap_minutes,previous_transactions_last_1_hour,previous_transactions_last_24_hours,high_value_transaction,persona,home_city,login_city,transaction_city,is_fraud
57868.54,73883.95,0.783,15,2,1,0,0,1,0,0,0,1,32,89,0,80,3,E-commerce,IMPS,0,0,0,15.0,0,5,0,Business,Delhi,Delhi,Delhi,0
27512.22,73883.95,0.372,17,2,1,0,0,1,0,0,0,1,13,92,1,83,27,Food,IMPS,0,0,0,9.0,0,6,0,Business,Delhi,Delhi,Delhi,0
76006.48,73883.95,1.029,20,2,1,1,0,0,0,0,0,1,20,100,0,87,20,E-commerce,IMPS,0,0,0,2.0,0,7,0,Business,Delhi,Lucknow,Lucknow,0
308609.93,73883.95,4.177,8,3,1,1,1,0,1,0,0,1,17,40,1,15,84,Travel,Credit Card,0,0,0,9.0,0,3,1,Business,Delhi,Lucknow,Lucknow,1
400.45,797.48,0.502,22,6,1,1,0,0,0,0,0,1,21,88,1,76,14,E-commerce,IMPS,0,0,0,1.0,0,0,0,Student,Bengaluru,Gurgaon,Gurgaon,0
869.05,797.48,1.09,22,6,1,1,1,0,0,0,0,1,6,93,1,85,1,Food,Debit Card,0,0,0,5.0,1,1,0,Student,Bengaluru,Gurgaon,Gurgaon,1
298.85,797.48,0.375,5,0,0,1,0,1,0,0,0,1,22,99,1,82,22,Groceries,IMPS,0,0,0,3.0,0,2,0,Student,Bengaluru,Bengaluru,Chennai,0
715.57,797.48,0.897,11,0,1,0,0,1,0,0,0,1,19,100,1,92,13,Food,IMPS,0,0,0,8.0,0,3,0,Student,Bengaluru,Bengaluru,Bengaluru,0
930.61,797.48,1.167,21,1,1,0,0,1,0,0,0,1,32,87,1,95,8,Groceries,IMPS,0,0,0,14.0,0,0,0,Student,Bengaluru,Bengaluru,Bengaluru,0
771.47,797.48,0.967,16,3,1,1,0,0,0,0,0,1,31,97,0,95,8,Travel,IMPS,0,0,0,12.0,0,0,0,Student,Bengaluru,Gurgaon,Gurgaon,0
334.56,797.48,0.42,20,3,1,1,0,0,0,2,0,1,21,92,0,82,22,Food,IMPS,0,0,1,8.0,0,1,0,Student,Bengaluru,Gurgaon,Gurgaon,0
933.29,797.48,1.17,21,3,1,1,0,0,0,0,0,1,26,88,1,100,19,Travel,IMPS,0,0,0,7.0,0,2,0,Student,Bengaluru,Gurgaon,Gurgaon,0
6796.15,797.48,8.522,14,4,1,1,1,0,0,3,1,1,6,37,1,29,93,Travel,IMPS,0,0,1,2.0,0,3,1,Student,Bengaluru,Lucknow,Lucknow,1
579.41,797.48,0.727,4,5,1,1,0,0,0,0,0,1,22,99,1,72,13,Travel,IMPS,0,1,1,13.0,0,1,0,Student,Bengaluru,Gurgaon,Gurgaon,0
297.32,797.48,0.373,19,5,1,1,0,0,0,0,0,1,18,88,1,71,9,Groceries,IMPS,0,0,0,5.0,0,1,0,Student,Bengaluru,Gurgaon,Gurgaon,0
866.16,797.48,1.086,6,0,1,1,0,0,0,1,0,1,21,96,0,71,9,Food,IMPS,0,0,0,7.0,0,0,0,Student,Bengaluru,Gurgaon,Gurgaon,0
594.69,797.48,0.746,9,0,1,0,0,1,0,0,0,1,16,99,0,71,9,Groceries,IMPS,0,0,0,12.0,0,1,0,Student,Bengaluru,Bengaluru,Bengaluru,0
848.08,797.48,1.063,16,0,1,1,0,0,0,0,0,1,14,85,1,99,27,Travel,IMPS,0,0,0,8.0,0,2,0,Student,Bengaluru,Gurgaon,Gurgaon,0
642.99,797.48,0.806,23,1,1,0,0,1,0,2,0,1,11,96,0,100,19,Food,IMPS,0,0,1,8.0,0,0,0,Student,Bengaluru,Bengaluru,Bengaluru,0
862.52,797.48,1.082,3,2,1,0,0,1,0,0,0,1,28,99,0,85,1,E-commerce,IMPS,0,1,0,9.0,0,1,0,Student,Bengaluru,Bengaluru,Bengaluru,0
640.68,797.48,0.803,8,2,1,0,0,1,0,2,0,1,19,85,1,83,14,Travel,IMPS,0,0,0,14.0,0,2,0,Student,Bengaluru,Bengaluru,Bengaluru,0
797.66,797.48,1.0,19,2,1,0,0,1,0,0,0,1,18,97,0,82,22,Electronics,IMPS,0,0,0,5.0,0,3,0,Student,Bengaluru,Bengaluru,Bengaluru,0
575.37,459.46,1.252,2,0,1,1,0,0,0,1,0,1,18,93,0,90,20,Travel,NEFT,0,1,0,5.0,0,0,0,Student,Jaipur,Coimbatore,Coimbatore,0
447.3,459.46,0.974,19,0,1,0,0,1,0,0,0,1,22,97,0,91,30,Retail,NEFT,0,0,0,11.0,0,1,0,Student,Jaipur,Jaipur,Jaipur,0
487.28,459.46,1.061,19,0,1,0,0,1,0,0,0,1,14,91,0,91,30,Groceries,NEFT,0,0,0,11.0,1,2,0,Student,Jaipur,Jaipur,Jaipur,0
308.46,459.46,0.671,10,2,1,0,0,1,0,0,0,1,13,94,1,91,30,Groceries,NEFT,0,0,0,7.0,0,0,0,Student,Jaipur,Jaipur,Jaipur,0
189.22,459.46,0.412,3,3,0,1,0,1,0,1,0,1,15,98,0,91,30,Groceries,NEFT,0,1,0,7.0,0,1,0,Student,Jaipur,Jaipur,Lucknow,0
178.04,459.46,0.387,22,3,1,0,0,1,0,0,0,1,28,97,1,90,20,Travel,NEFT,0,0,0,15.0,0,1,0,Student,Jaipur,Jaipur,Jaipur,0
361.06,459.46,0.786,22,3,1,0,0,1,1,0,0,1,17,66,0,91,30,Groceries,NEFT,0,0,0,15.0,1,2,0,Student,Jaipur,Jaipur,Jaipur,0
2896.38,459.46,6.304,1,4,1,1,1,0,1,0,0,1,14,51,1,15,95,Travel,UPI,0,1,1,3.0,0,3,1,Student,Jaipur,Coimbatore,Coimbatore,1
329.16,459.46,0.716,1,6,1,0,0,1,0,0,0,1,21,94,0,90,20,Groceries,NEFT,0,1,1,5.0,0,0,0,Student,Jaipur,Jaipur,Jaipur,0
632.43,459.46,1.376,16,6,1,1,1,0,1,7,0,0,28,10,1,74,2,Electronics,Net Banking,0,0,0,12.0,0,1,0,Student,Jaipur,Chandigarh,Chandigarh,1
253.96,459.46,0.553,3,0,1,0,0,1,0,0,0,1,3,95,1,86,22,Travel,NEFT,0,1,0,2.0,0,1,0,Student,Jaipur,Jaipur,Jaipur,0
309.38,459.46,0.673,5,0,1,1,0,0,0,0,0,1,12,96,1,100,30,E-commerce,NEFT,0,0,0,4.0,0,2,0,Student,Jaipur,Chandigarh,Chandigarh,0
344.17,459.46,0.749,14,0,0,1,0,1,0,0,0,1,21,93,0,86,22,Food,NEFT,0,0,0,15.0,0,3,0,Student,Jaipur,Jaipur,Pune,0
498.61,459.46,1.085,5,1,1,1,0,0,0,0,0,1,7,87,0,74,2,E-commerce,NEFT,0,0,0,3.0,0,2,0,Student,Jaipur,Chandigarh,Chandigarh,0
472.11,459.46,1.028,10,1,1,1,0,0,0,0,0,1,30,89,0,86,22,Groceries,NEFT,0,0,0,12.0,0,2,0,Student,Jaipur,Chandigarh,Chandigarh,0
427.75,459.46,0.931,12,1,1,1,0,0,0,1,0,1,20,85,0,86,22,Electronics,NEFT,0,0,0,14.0,0,3,0,Student,Jaipur,Chandigarh,Chandigarh,0
249.65,459.46,0.543,16,1,1,1,0,0,0,0,0,1,18,86,0,90,20,Retail,NEFT,0,0,0,14.0,0,3,0,Student,Jaipur,Chandigarh,Chandigarh,0
351.98,459.46,0.766,18,1,1,1,0,0,0,0,0,1,23,95,0,91,30,Food,NEFT,0,0,1,5.0,0,4,0,Student,Jaipur,Chandigarh,Chandigarh,0
613.5,459.46,1.335,22,1,1,1,0,0,0,0,0,1,25,86,0,91,30,E-commerce,NEFT,0,0,0,9.0,0,5,0,Student,Jaipur,Chandigarh,Chandigarh,0
476.38,459.46,1.037,5,2,1,1,0,0,0,0,0,1,19,100,0,91,30,Food,NEFT,0,0,0,14.0,0,6,0,Student,Jaipur,Chandigarh,Chandigarh,0
5038.72,3463.99,1.455,22,6,1,1,0,0,0,3,0,1,13,85,0,95,10,Groceries,UPI,0,0,0,12.0,0,0,0,Salaried,Indore,Bengaluru,Bengaluru,0
3601.2,3463.99,1.04,22,0,1,0,0,1,0,0,0,1,26,95,1,95,10,Food,UPI,0,0,0,12.0,0,1,0,Salaried,Indore,Indore,Indore,0
23762.11,3463.99,6.86,11,3,1,0,1,0,1,0,0,1,15,35,1,17,82,Electronics,IMPS,0,0,0,7.0,0,0,1,Salaried,Indore,Indore,Indore,1
1316.37,3463.99,0.38,13,3,1,0,0,1,0,0,0,1,27,91,0,95,10,E-commerce,UPI,0,0,0,14.0,0,1,0,Salaried,Indore,Indore,Indore,0
3059.09,3463.99,0.883,11,5,0,1,0,0,0,0,0,1,23,88,1,75,26,Gaming,UPI,1,0,1,7.0,0,0,0,Salaried,Indore,Bengaluru,Mumbai,0
3332.03,3463.99,0.962,12,5,1,1,0,0,0,2,0,1,19,85,0,95,10,Food,UPI,0,0,0,9.0,1,1,0,Salaried,Indore,Bengaluru,Bengaluru,0
3208.64,3463.99,0.926,3,0,1,1,0,0,0,0,0,1,14,87,0,91,18,Travel,UPI,0,1,0,9.0,0,0,0,Salaried,Indore,Hyderabad,Hyderabad,0
3862.18,3463.99,1.115,17,0,1,1,0,0,0,1,0,1,20,91,0,95,10,E-commerce,UPI,0,0,0,5.0,0,1,0,Salaried,Indore,Hyderabad,Hyderabad,0
2352.9,3463.99,0.679,0,1,1,1,0,0,1,2,0,1,17,62,1,75,12,Groceries,UPI,0,1,0,15.0,0,2,0,Salaried,Indore,Hyderabad,Hyderabad,0
2584.62,3463.99,0.746,19,1,0,1,0,0,0,0,0,1,20,93,1,91,18,Electronics,UPI,0,0,1,7.0,0,1,0,Salaried,Indore,Hyderabad,Gurgaon,0
5065.32,3463.99,1.462,22,1,1,1,0,0,0,0,0,1,25,97,0,75,26,Groceries,UPI,0,0,0,6.0,0,2,0,Salaried,Indore,Hyderabad,Hyderabad,0
52924.6,3463.99,15.279,1,2,1,1,0,0,1,0,0,1,4,99,1,10,88,Crypto,Debit Card,1,1,0,2.0,0,2,1,Salaried,Indore,Hyderabad,Hyderabad,1
3267.85,3463.99,0.943,15,2,1,1,0,0,0,0,0,1,31,90,0,91,18,Groceries,UPI,0,0,0,13.0,0,3,0,Salaried,Indore,Hyderabad,Hyderabad,0
774.31,1163.0,0.666,23,6,0,1,0,1,0,0,0,1,16,100,0,96,24,Groceries,IMPS,0,0,0,6.0,0,0,0,Senior Citizen,Kolkata,Kolkata,Jaipur,0
1164.61,1163.0,1.001,14,0,0,1,0,1,1,4,0,1,22,71,1,90,19,Groceries,IMPS,0,0,0,11.0,0,1,0,Senior Citizen,Kolkata,Kolkata,Chennai,0
1225.68,1163.0,1.054,0,2,1,0,0,1,0,0,0,1,9,94,1,71,18,Travel,IMPS,0,1,0,4.0,0,0,0,Senior Citizen,Kolkata,Kolkata,Kolkata,0
1144.79,1163.0,0.984,16,2,0,1,0,1,0,0,0,1,24,88,1,84,24,Food,IMPS,0,0,0,13.0,0,1,0,Senior Citizen,Kolkata,Kolkata,Pune,0
852.66,1163.0,0.733,9,3,1,0,0,1,0,1,0,1,23,96,0,90,19,Groceries,IMPS,0,0,0,4.0,0,1,0,Senior Citizen,Kolkata,Kolkata,Kolkata,0
1372.79,1163.0,1.18,13,3,1,0,0,1,0,0,0,1,14,87,0,84,24,Travel,IMPS,0,0,0,7.0,0,2,0,Senior Citizen,Kolkata,Kolkata,Kolkata,0
368.6,1163.0,0.317,0,5,1,0,0,1,0,0,0,1,17,93,1,73,7,E-commerce,IMPS,0,1,0,3.0,0,0,0,Senior Citizen,Kolkata,Kolkata,Kolkata,0
6294.31,1163.0,5.412,0,5,1,1,0,0,0,1,0,1,26,98,1,96,24,E-commerce,UPI,0,1,1,11.0,1,1,1,Senior Citizen,Kolkata,Delhi,Delhi,1
393.52,1163.0,0.338,7,5,1,0,0,1,0,0,0,1,8,100,0,73,7,Retail,IMPS,0,0,1,6.0,0,2,0,Senior Citizen,Kolkata,Kolkata,Kolkata,0
902.85,1163.0,0.776,22,5,1,0,0,1,0,0,0,1,12,97,0,90,19,Food,IMPS,0,0,0,5.0,0,3,0,Senior Citizen,Kolkata,Kolkata,Kolkata,0
8589.97,1163.0,7.386,7,0,1,1,1,0,1,0,0,1,7,57,1,15,70,Travel,UPI,0,0,0,6.0,0,0,1,Senior Citizen,Kolkata,Jaipur,Jaipur,1
651.31,1163.0,0.56,11,0,1,1,0,0,0,0,0,1,31,96,1,94,19,Food,IMPS,0,0,0,12.0,0,1,0,Senior Citizen,Kolkata,Jaipur,Jaipur,0
657.9,1163.0,0.566,16,0,1,1,0,0,0,0,0,1,23,93,1,77,24,Electronics,IMPS,0,0,0,4.0,0,2,0,Senior Citizen,Kolkata,Jaipur,Jaipur,0
1104.43,1163.0,0.95,1,1,1,1,0,0,0,0,0,1,17,88,0,90,19,E-commerce,IMPS,0,1,0,15.0,0,3,0,Senior Citizen,Kolkata,Jaipur,Jaipur,0
3544.67,1163.0,3.048,3,1,1,1,0,0,0,1,0,1,17,97,0,73,7,Travel,Credit Card,0,1,1,11.0,0,4,0,Senior Citizen,Kolkata,Delhi,Delhi,1
814.15,1163.0,0.7,3,1,0,1,0,0,0,0,0,1,27,90,1,72,22,Electronics,IMPS,0,1,0,9.0,1,5,0,Senior Citizen,Kolkata,Jaipur,Ahmedabad,0
2527.16,1163.0,2.173,7,1,1,1,1,0,0,0,0,1,21,100,1,79,20,Retail,Net Banking,0,0,1,12.0,0,6,0,Senior Citizen,Kolkata,Jaipur,Jaipur,1
1698.69,1163.0,1.461,7,1,1,0,0,1,0,0,0,1,13,87,0,90,19,Retail,IMPS,0,0,0,4.0,1,7,0,Senior Citizen,Kolkata,Kolkata,Kolkata,0
1032.2,1163.0,0.888,17,1,1,0,0,1,0,0,0,1,28,98,0,96,24,Groceries,IMPS,0,0,0,13.0,0,5,0,Senior Citizen,Kolkata,Kolkata,Kolkata,0
2742.63,1163.0,2.358,21,1,1,0,1,1,0,0,0,1,28,100,1,85,10,Electronics,Net Banking,0,0,0,12.0,0,6,0,Senior Citizen,Kolkata,Kolkata,Kolkata,1
865.89,1163.0,0.745,21,1,1,0,0,1,0,0,0,1,23,90,0,73,7,Food,IMPS,0,0,0,8.0,1,7,0,Senior Citizen,Kolkata,Kolkata,Kolkata,0
1657.54,1163.0,1.425,10,2,1,1,0,0,0,1,0,1,26,98,1,81,7,Travel,IMPS,0,0,1,7.0,0,3,0,Senior Citizen,Kolkata,Jaipur,Jaipur,0
990.97,1163.0,0.852,17,2,1,1,0,0,0,0,0,1,22,86,1,71,19,Travel,IMPS,0,0,0,6.0,0,3,0,Senior Citizen,Kolkata,Jaipur,Jaipur,0
1558.94,1450.95,1.074,21,6,0,1,0,1,0,0,0,1,8,93,0,100,4,E-commerce,IMPS,0,0,0,6.0,0,0,0,Senior Citizen,Kolkata,Kolkata,Delhi,0
1401.47,1450.95,0.966,23,6,1,0,0,1,0,0,0,1,26,100,1,89,1,Travel,IMPS,0,0,0,9.0,0,1,0,Senior Citizen,Kolkata,Kolkata,Kolkata,0
1081.94,1450.95,0.746,11,3,1,0,0,1,0,0,0,1,13,97,1,100,4,Crypto,IMPS,1,0,0,4.0,0,0,0,Senior Citizen,Kolkata,Kolkata,Kolkata,0
1460.58,1450.95,1.007,1,4,1,0,1,0,1,4,0,0,30,6,1,70,7,Retail,IMPS,0,1,0,11.0,0,1,0,Senior Citizen,Kolkata,Kolkata,Kolkata,1
1872.39,1450.95,1.29,6,4,1,0,0,1,0,0,0,1,5,87,0,89,1,Groceries,IMPS,0,0,0,2.0,0,2,0,Senior Citizen,Kolkata,Kolkata,Kolkata,0
808.03,1450.95,0.557,18,4,1,0,0,1,0,0,0,1,25,95,1,93,30,E-commerce,IMPS,0,0,0,9.0,0,2,0,Senior Citizen,Kolkata,Kolkata,Kolkata,0
2097.75,1450.95,1.446,0,6,1,1,0,0,0,0,0,1,15,97,1,75,8,Travel,IMPS,0,1,1,5.0,0,0,0,Senior Citizen,Kolkata,Chandigarh,Chandigarh,0
701.72,1450.95,0.484,5,6,1,1,0,0,0,0,0,1,11,88,0,89,1,Food,IMPS,0,0,0,3.0,0,1,0,Senior Citizen,Kolkata,Chandigarh,Chandigarh,0
1961.23,1450.95,1.352,17,6,0,1,0,0,0,0,0,1,7,86,0,93,30,Travel,IMPS,0,0,0,2.0,0,2,0,Senior Citizen,Kolkata,Chandigarh,Bengaluru,0
1005.29,1450.95,0.693,8,1,1,1,0,0,0,0,0,1,17,93,0,100,4,E-commerce,IMPS,0,0,0,4.0,0,0,0,Senior Citizen,Kolkata,Chandigarh,Chandigarh,0
1715.58,1450.95,1.182,15,1,1,1,0,0,0,0,0,1,14,89,1,97,2,Electronics,IMPS,0,0,0,2.0,0,1,0,Senior Citizen,Kolkata,Chandigarh,Chandigarh,0
1137.93,1450.95,0.784,15,1,1,1,0,0,0,0,0,1,11,90,0,100,4,Food,IMPS,0,0,0,8.0,1,2,0,Senior Citizen,Kolkata,Chandigarh,Chandigarh,0
1756.9,1450.95,1.211,22,1,1,1,0,0,0,0,0,1,26,99,0,89,1,Food,IMPS,0,0,0,10.0,0,3,0,Senior Citizen,Kolkata,Chandigarh,Chandigarh,0
544.86,1450.95,0.376,1,2,1,1,0,0,0,0,0,1,25,95,1,88,6,Groceries,IMPS,0,1,0,5.0,0,4,0,Senior Citizen,Kolkata,Chandigarh,Chandigarh,0
1171.91,1450.95,0.808,10,2,1,1,0,0,0,0,0,1,21,87,1,92,5,Travel,IMPS,0,0,0,3.0,0,4,0,Senior Citizen,Kolkata,Chandigarh,Chandigarh,0
1581.3,1450.95,1.09,9,3,0,1,0,1,0,0,0,1,14,99,0,97,2,Travel,IMPS,0,0,1,11.0,0,1,0,Senior Citizen,Kolkata,Kolkata,Bengaluru,0
1043.82,740.53,1.41,2,0,1,0,0,1,0,0,0,1,19,85,1,93,21,Food,Net Banking,0,1,0,3.0,0,0,0,Student,Hyderabad,Hyderabad,Hyderabad,0
6003.31,740.53,8.107,13,0,1,0,0,1,1,0,0,1,25,85,1,25,75,Crypto,Debit Card,1,0,0,5.0,0,1,1,Student,Hyderabad,Hyderabad,Hyderabad,1
732.4,740.53,0.989,17,3,1,0,0,1,0,0,0,1,14,90,0,93,21,E-commerce,Net Banking,0,0,0,10.0,0,0,0,Student,Hyderabad,Hyderabad,Hyderabad,0
340.68,740.53,0.46,1,4,1,0,0,1,0,0,0,1,21,87,0,93,21,Food,Net Banking,0,1,0,2.0,0,1,0,Student,Hyderabad,Hyderabad,Hyderabad,0
326.02,740.53,0.44,9,4,1,0,0,1,1,0,0,1,17,51,0,93,21,E-commerce,Net Banking,0,0,0,9.0,0,2,0,Student,Hyderabad,Hyderabad,Hyderabad,0
350.43,740.53,0.473,10,5,0,1,0,1,0,0,0,1,21,91,0,93,21,Electronics,Net Banking,0,0,0,9.0,0,0,0,Student,Hyderabad,Hyderabad,Bengaluru,0
509.56,740.53,0.688,13,5,1,0,0,1,0,1,0,1,20,89,1,79,14,Groceries,Net Banking,0,0,0,15.0,0,1,0,Student,Hyderabad,Hyderabad,Hyderabad,0
949.24,740.53,1.282,14,5,1,0,0,1,0,0,0,1,32,87,0,93,21,E-commerce,Net Banking,0,0,0,15.0,0,2,0,Student,Hyderabad,Hyderabad,Hyderabad,0
794.97,740.53,1.074,15,5,0,1,0,1,0,0,0,1,32,97,1,92,29,E-commerce,Net Banking,0,0,0,14.0,1,3,0,Student,Hyderabad,Hyderabad,Lucknow,0
1095.27,740.53,1.479,10,6,1,0,0,1,0,0,0,1,30,87,0,92,29,Groceries,Net Banking,0,0,0,12.0,0,4,0,Student,Hyderabad,Hyderabad,Hyderabad,0
248.63,740.53,0.336,22,6,1,0,0,1,0,0,0,1,10,100,1,95,12,Electronics,Net Banking,0,0,0,2.0,0,1,0,Student,Hyderabad,Hyderabad,Hyderabad,0
334.18,740.53,0.451,6,0,1,1,0,0,0,0,0,1,15,94,0,81,10,E-commerce,Net Banking,0,0,0,4.0,0,2,0,Student,Hyderabad,Delhi,Delhi,0
976.02,740.53,1.318,6,0,1,1,0,0,0,0,0,1,21,97,0,95,12,E-commerce,Net Banking,0,0,0,5.0,1,3,0,Student,Hyderabad,Delhi,Delhi,0
920.27,740.53,1.243,8,1,1,1,0,0,0,0,0,1,22,89,0,92,29,E-commerce,Net Banking,0,0,1,14.0,0,0,0,Student,Hyderabad,Delhi,Delhi,0
918.54,740.53,1.24,10,1,1,1,0,0,0,2,0,1,20,94,1,81,10,Electronics,Net Banking,0,0,0,2.0,0,1,0,Student,Hyderabad,Delhi,Delhi,0
919.04,740.53,1.241,14,1,1,0,0,1,0,0,0,1,16,92,1,77,23,E-commerce,Net Banking,0,0,0,1.0,0,2,0,Student,Hyderabad,Hyderabad,Hyderabad,0
616.17,740.53,0.832,19,1,1,1,0,0,0,0,0,1,9,100,1,81,13,Groceries,Net Banking,0,0,0,1.0,0,3,0,Student,Hyderabad,Delhi,Delhi,0
3413.23,740.53,4.609,21,1,1,1,0,0,0,0,0,1,14,97,0,77,23,Groceries,Net Banking,0,0,0,11.0,0,4,1,Student,Hyderabad,Delhi,Delhi,0
541.64,740.53,0.731,5,2,1,0,0,1,1,0,0,1,24,58,0,79,14,E-commerce,Net Banking,0,0,0,15.0,0,5,0,Student,Hyderabad,Hyderabad,Hyderabad,0
967.41,740.53,1.306,22,2,0,1,0,0,0,0,0,1,17,95,0,79,14,Travel,Net Banking,0,0,0,10.0,0,1,0,Student,Hyderabad,Delhi,Kolkata,0
10403.11,740.53,14.048,23,2,1,1,0,0,1,0,0,1,8,97,1,7,86,Crypto,Credit Card,1,0,0,3.0,1,2,1,Student,Hyderabad,Delhi,Delhi,1
50675.04,67548.1,0.75,21,6,1,0,0,1,0,0,0,1,11,96,0,91,17,Travel,UPI,0,0,0,10.0,0,0,0,Business,Ahmedabad,Ahmedabad,Ahmedabad,0
41168.11,67548.1,0.609,10,0,1,0,0,1,0,1,0,1,21,93,1,87,12,Travel,UPI,0,0,0,1.0,0,1,0,Business,Ahmedabad,Ahmedabad,Ahmedabad,0
41063.08,67548.1,0.608,20,0,1,0,0,1,0,0,0,1,15,100,0,87,12,Retail,UPI,0,0,0,4.0,0,2,0,Business,Ahmedabad,Ahmedabad,Ahmedabad,0
40851.25,67548.1,0.605,23,1,1,0,0,1,0,0,0,0,16,96,1,91,17,E-commerce,UPI,0,0,0,7.0,0,0,0,Business,Ahmedabad,Ahmedabad,Ahmedabad,0
24685.16,67548.1,0.365,18,3,1,0,0,1,0,1,0,1,30,99,1,80,22,Retail,UPI,0,0,0,12.0,0,0,0,Business,Ahmedabad,Ahmedabad,Ahmedabad,0
32859.69,67548.1,0.486,4,4,1,0,0,1,0,1,0,1,23,86,0,80,22,E-commerce,UPI,0,1,0,12.0,0,1,0,Business,Ahmedabad,Ahmedabad,Ahmedabad,0
63583.32,67548.1,0.941,13,4,1,0,0,1,0,0,0,1,9,98,0,80,22,Travel,UPI,0,0,0,2.0,0,2,0,Business,Ahmedabad,Ahmedabad,Ahmedabad,0
334515.51,67548.1,4.952,1,5,1,0,0,1,0,0,0,1,25,99,0,87,12,Crypto,UPI,1,1,0,14.0,0,2,1,Business,Ahmedabad,Ahmedabad,Ahmedabad,0
71295.09,67548.1,1.055,3,5,1,0,0,1,0,0,0,1,19,92,1,79,4,E-commerce,UPI,0,1,0,1.0,0,3,0,Business,Ahmedabad,Ahmedabad,Ahmedabad,0
33397.87,67548.1,0.494,6,5,1,0,0,1,0,0,0,1,18,100,1,74,5,Groceries,UPI,0,0,0,8.0,0,3,0,Business,Ahmedabad,Ahmedabad,Ahmedabad,0
97678.7,67548.1,1.446,11,5,1,0,0,1,0,0,0,1,14,88,0,91,17,Groceries,UPI,0,0,0,3.0,0,4,0,Business,Ahmedabad,Ahmedabad,Ahmedabad,0
385388.62,67548.1,5.705,11,5,1,1,0,0,0,1,0,1,22,98,0,74,5,Retail,Debit Card,0,0,1,8.0,1,5,1,Business,Ahmedabad,Delhi,Delhi,1
38741.73,67548.1,0.574,14,6,1,0,0,1,0,3,0,1,19,86,0,80,22,Food,UPI,0,0,1,2.0,0,0,0,Business,Ahmedabad,Ahmedabad,Ahmedabad,0
295550.04,67548.1,4.375,14,6,1,1,0,0,0,1,0,1,23,95,0,79,4,Groceries,Credit Card,0,0,1,15.0,1,1,1,Business,Ahmedabad,Delhi,Delhi,1
78039.95,67548.1,1.155,0,0,0,1,0,1,0,0,0,1,22,95,0,83,3,E-commerce,UPI,0,1,1,13.0,0,2,0,Business,Ahmedabad,Ahmedabad,Mumbai,0
53822.69,67548.1,0.797,8,0,1,1,0,0,0,0,0,1,30,85,0,91,17,Electronics,UPI,0,0,1,15.0,0,3,0,Business,Ahmedabad,Hyderabad,Hyderabad,0
55139.04,67548.1,0.816,17,0,0,1,0,0,0,0,0,1,33,97,0,80,22,Electronics,UPI,0,0,0,15.0,0,2,0,Business,Ahmedabad,Hyderabad,Chennai,0
70342.45,67548.1,1.041,23,0,1,1,0,0,0,0,0,1,22,94,1,79,3,Food,UPI,0,0,0,11.0,0,3,0,Business,Ahmedabad,Hyderabad,Hyderabad,0
74459.09,67548.1,1.102,3,1,1,1,0,0,0,0,0,1,12,96,0,74,5,Food,UPI,0,1,0,1.0,0,3,0,Business,Ahmedabad,Hyderabad,Hyderabad,0
37654.05,67548.1,0.557,9,1,1,0,0,1,0,0,0,1,14,91,1,83,3,Travel,UPI,0,0,1,10.0,0,3,0,Business,Ahmedabad,Ahmedabad,Ahmedabad,0
34755.13,67548.1,0.515,15,1,1,0,0,1,0,0,0,1,13,97,0,88,29,Retail,UPI,0,0,1,1.0,0,4,0,Business,Ahmedabad,Ahmedabad,Ahmedabad,0
45691.81,67548.1,0.676,21,1,1,0,0,1,0,1,0,1,17,94,1,78,12,Travel,UPI,0,0,0,15.0,0,4,0,Business,Ahmedabad,Ahmedabad,Ahmedabad,0
94341.49,67548.1,1.397,8,2,1,0,0,1,0,0,0,1,16,96,1,88,7,E-commerce,UPI,0,0,0,6.0,0,3,0,Business,Ahmedabad,Ahmedabad,Ahmedabad,0
61955.22,67548.1,0.917,14,2,1,0,0,1,0,0,0,1,17,91,0,78,12,Travel,UPI,0,0,0,4.0,0,3,0,Business,Ahmedabad,Ahmedabad,Ahmedabad,0
294542.92,67548.1,4.36,14,2,1,1,0,0,0,0,0,1,25,98,1,88,29,Travel,Debit Card,0,0,1,13.0,1,4,1,Business,Ahmedabad,Delhi,Delhi,1
60554.2,67548.1,0.896,18,2,1,1,0,0,0,0,0,1,19,92,1,75,8,Travel,UPI,0,0,1,10.0,0,4,0,Business,Ahmedabad,Jaipur,Jaipur,0
89818.44,67548.1,1.33,23,2,1,1,0,0,0,0,0,1,5,98,0,78,12,Electronics,UPI,0,0,0,1.0,0,4,0,Business,Ahmedabad,Jaipur,Jaipur,0
4505.5,4181.19,1.078,22,6,1,0,0,1,0,0,0,1,16,90,0,74,19,E-commerce,UPI,0,0,0,8.0,0,0,0,Salaried,Ahmedabad,Ahmedabad,Ahmedabad,0
3736.55,4181.19,0.894,22,6,1,0,0,1,0,0,0,1,5,95,0,74,19,Electronics,UPI,0,0,0,1.0,1,1,0,Salaried,Ahmedabad,Ahmedabad,Ahmedabad,0
5505.5,4181.19,1.317,5,0,1,0,0,1,0,0,0,1,13,97,0,74,19,Retail,UPI,0,0,0,7.0,0,2,0,Salaried,Ahmedabad,Ahmedabad,Ahmedabad,0
