log_id,transaction_id,customer_id,login_time,logout_time,event_type,login_location,previous_login_city,device_id,device_type,browser,operating_system,ip_address,vpn_used,failed_login_count,password_reset,otp_verified,session_duration_minutes,ip_reputation_score,login_method,biometric_used,country
LOG_D6D6C87C8D6C,TXN_21A71FE13640,CUST_8966A3CE4048,2026-05-18 05:03:52,2026-05-18 05:25:52,Transaction_Initiated,Bengaluru,Bengaluru,DEV_B8C0E0B6C9F7,Tablet,Chrome,iOS,152.5.58.175,False,0,False,True,22,99,Password,False,India
LOG_AD9CC05EC5E6,TXN_6C725D5E7885,CUST_3D000F3782B4,2026-05-18 05:34:52,2026-05-18 05:44:52,Transaction_Initiated,Gurgaon,Gurgaon,DEV_0249210CF674,Smartphone,Firefox,macOS,169.79.121.222,False,0,False,True,10,91,Password,False,India
LOG_A044812EEC56,TXN_48689A60F785,CUST_41A22B0C3C72,2026-05-18 05:51:52,2026-05-18 06:12:52,Transaction_Initiated,Ahmedabad,Hyderabad,DEV_B6104DED4BD7,Tablet,Mobile App,Windows,214.71.62.4,False,0,False,True,21,96,PIN,True,India
LOG_60BF4340BB86,TXN_D098FAF5077F,CUST_A62F2F92E34C,2026-05-18 05:48:52,2026-05-18 06:01:52,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_C87B9EB593FF,Laptop,Firefox,iOS,65.161.108.168,False,0,False,True,13,97,PIN,False,India
LOG_607C7C55A2B3,TXN_B3BA3C05AECC,CUST_2CEC9252A0A1,2026-05-18 06:00:52,2026-05-18 06:14:52,Transaction_Initiated,Gurgaon,Gurgaon,DEV_75906C286F3B,Laptop,Edge,Windows,86.255.210.226,False,0,False,True,14,92,Password,False,India
LOG_2FCE116CFAFB,TXN_B28534A98991,CUST_3AC0F315E32D,2026-05-18 06:31:52,2026-05-18 06:54:52,Transaction_Initiated,Lucknow,Lucknow,DEV_D31BC9C3F4BB,Smartphone,Chrome,iOS,140.174.6.218,False,0,False,True,23,90,Password,False,India
LOG_67590162A9BD,TXN_2E884443D9B1,CUST_41A22B0C3C72,2026-05-18 06:55:52,2026-05-18 07:00:52,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_B6104DED4BD7,Tablet,Mobile App,macOS,244.14.180.243,False,0,False,True,5,100,Password,True,India
LOG_75B4A6D468D3,TXN_5FA16BCCFADF,CUST_B8B7C1E4E9DC,2026-05-18 07:41:52,2026-05-18 07:55:52,Transaction_Initiated,Lucknow,Lucknow,DEV_104CCB5040F5,Smartphone,Firefox,Windows,135.35.64.33,False,0,False,True,14,96,Password,True,India
LOG_49EB9BA50CAC,TXN_648F3664345C,CUST_01C02537A5CA,2026-05-18 08:35:52,2026-05-18 08:44:52,Transaction_Initiated,Kochi,Kochi,DEV_6424112E6270,Smartphone,Chrome,macOS,207.37.233.107,False,1,False,True,9,97,Biometric,True,India
LOG_587D90B22636,TXN_06CAA276E094,CUST_AA9EDE3072FA,2026-05-18 08:46:52,2026-05-18 08:53:52,Transaction_Initiated,Chennai,Chennai,DEV_C19C611ADC3B,Smartphone,Firefox,Windows,101.132.174.72,False,0,False,True,7,95,Biometric,True,India
LOG_B3128FAE2205,TXN_1BE8B5178FAC,CUST_24ED2A165FC1,2026-05-18 08:53:52,2026-05-18 09:04:52,Transaction_Initiated,Mumbai,Mumbai,DEV_3315934EF650,Tablet,Chrome,Windows,180.63.153.130,False,0,False,True,11,90,Password,True,India
LOG_0517AE0C986B,TXN_F53DE1521489,CUST_CD50341CE378,2026-05-18 08:44:52,2026-05-18 09:13:52,Transaction_Initiated,Gurgaon,Gurgaon,DEV_F473492F14C4,Desktop,Safari,Android,20.240.113.52,False,0,False,True,29,98,Password,True,India
LOG_61F98F53C8E3,TXN_588F8B406796,CUST_E762728AC2C4,2026-05-18 09:04:52,2026-05-18 09:19:52,Transaction_Initiated,Pune,Pune,DEV_9FDD3D33CB84,Tablet,Chrome,Android,214.86.43.73,False,0,False,True,15,94,Password,False,India
LOG_BD55B82CC069,TXN_768299CEBD10,CUST_C6FAC3E395B8,2026-05-18 09:08:52,2026-05-18 09:20:52,Transaction_Initiated,Chennai,Chennai,DEV_58968C7F38A6,Desktop,Safari,Android,188.78.109.17,False,0,False,True,12,99,Password,False,India
LOG_BAAF293629D0,TXN_438D4FF47E69,CUST_166838FFAEA4,2026-05-18 10:07:52,2026-05-18 10:16:52,Transaction_Initiated,Bengaluru,Bengaluru,DEV_07229593BF32,Smartphone,Safari,iOS,110.214.243.147,False,0,False,True,9,89,Password,False,India
LOG_60F34C190AA0,TXN_2BC57B4E8FEC,CUST_A274A25A299E,2026-05-18 10:15:52,2026-05-18 10:36:52,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_AED579B3AD9F,Tablet,Mobile App,macOS,158.27.77.39,False,1,False,True,21,93,Password,True,India
LOG_0BEE15B04644,TXN_1D233D1DD629,CUST_3AC0F315E32D,2026-05-18 10:16:52,2026-05-18 10:42:52,Transaction_Initiated,Lucknow,Lucknow,DEV_D31BC9C3F4BB,Smartphone,Chrome,iOS,140.174.6.218,False,0,False,True,26,93,Password,True,India
LOG_A1FD72553C81,TXN_2AB355497DA0,CUST_AA9EDE3072FA,2026-05-18 10:52:52,2026-05-18 11:22:52,Transaction_Initiated,Chennai,Chennai,DEV_C19C611ADC3B,Smartphone,Chrome,iOS,101.132.174.72,True,0,False,True,30,76,Password,False,India
LOG_85B901D9CCCC,TXN_4B1819CEFD2C,CUST_3D000F3782B4,2026-05-18 11:43:52,2026-05-18 12:13:52,Transaction_Initiated,Gurgaon,Gurgaon,DEV_0249210CF674,Smartphone,Mobile App,Android,169.79.121.222,False,0,False,True,30,94,Password,True,India
LOG_ECEFAE526156,TXN_14980FC90B02,CUST_6D76C861D951,2026-05-18 12:47:52,2026-05-18 13:06:52,Transaction_Initiated,Delhi,Delhi,DEV_E628135E164D,Desktop,Mobile App,Windows,190.36.87.137,False,0,False,True,19,92,Password,False,India
LOG_DAFD9C6C28BA,TXN_BC904361BD74,CUST_9F5234269242,2026-05-18 13:33:52,2026-05-18 13:58:52,Transaction_Initiated,Hyderabad,Hyderabad,DEV_D71BAB5B0773,Tablet,Firefox,macOS,120.156.30.157,True,0,False,True,25,85,Biometric,False,India
LOG_2191B46330C3,TXN_C577AB2D1524,CUST_99B31E34B435,2026-05-18 13:57:52,2026-05-18 14:19:52,Transaction_Initiated,Kolkata,Kolkata,DEV_D0AA3FFE8F05,Laptop,Firefox,Windows,236.125.189.73,True,4,False,True,22,71,Biometric,False,India
LOG_5BF6308BC7CB,TXN_2B685FEFDE99,CUST_55C717731AA3,2026-05-18 14:14:52,2026-05-18 14:23:52,Transaction_Initiated,Chennai,Chennai,DEV_158241CAB578,Desktop,Mobile App,iOS,68.32.173.6,False,0,False,True,9,94,Password,True,India
LOG_4BB1B5FE8A76,TXN_BBACB686FBA2,CUST_166838FFAEA4,2026-05-18 14:51:52,2026-05-18 15:15:52,Transaction_Initiated,Bengaluru,Bengaluru,DEV_07229593BF32,Smartphone,Edge,Windows,87.87.92.76,False,0,False,True,24,87,Password,False,India
LOG_59AD82873FAD,TXN_63CC4FD77786,CUST_8866C1FABF99,2026-05-18 15:32:52,2026-05-18 15:42:52,Transaction_Initiated,Delhi,Delhi,DEV_B106853133B0,Laptop,Firefox,macOS,226.101.78.96,False,0,False,True,10,98,PIN,False,India
LOG_C981EBE4FA2D,TXN_24A506489596,CUST_3D000F3782B4,2026-05-18 15:43:52,2026-05-18 15:50:52,Transaction_Initiated,Gurgaon,Gurgaon,DEV_0249210CF674,Smartphone,Mobile App,macOS,169.79.121.222,False,0,False,True,7,90,Biometric,False,India
LOG_D094426B9BE1,TXN_7F371989DF69,CUST_C6FAC3E395B8,2026-05-18 09:08:52,2026-05-18 09:19:52,Transaction_Initiated,Delhi,Chennai,DEV_58968C7F38A6,Desktop,Chrome,Windows,90.66.52.99,False,0,False,True,11,92,PIN,False,India
LOG_E04C091C681F,TXN_8F8B6B95808B,CUST_06E6B8486126,2026-05-18 09:57:52,2026-05-18 10:04:52,Transaction_Initiated,Chandigarh,Chandigarh,DEV_45364882202D,Desktop,Firefox,Android,108.142.215.65,False,0,False,True,7,89,Password,False,India
LOG_2A914E155BBB,TXN_731C8B1A569D,CUST_166838FFAEA4,2026-05-18 10:45:52,2026-05-18 11:04:52,Transaction_Initiated,Bengaluru,Bengaluru,DEV_07229593BF32,Smartphone,Chrome,Windows,225.10.24.177,False,0,False,True,19,91,Biometric,True,India
LOG_88BA7DA26365,TXN_280DB54256F2,CUST_8966A3CE4048,2026-05-18 11:09:52,2026-05-18 11:28:52,Transaction_Initiated,Bengaluru,Bengaluru,DEV_B8C0E0B6C9F7,Tablet,Safari,Android,152.5.58.175,False,0,False,True,19,100,Password,True,India
LOG_DDA6A185BB89,TXN_A4549314EE4E,CUST_8866C1FABF99,2026-05-18 12:02:52,2026-05-18 12:18:52,Transaction_Initiated,Delhi,Delhi,DEV_B106853133B0,Laptop,Firefox,Windows,226.101.78.96,False,0,False,True,16,93,Biometric,False,India
LOG_15810C91F49E,TXN_7AD47B953514,CUST_DE62BFF776A6,2026-05-18 12:36:52,2026-05-18 12:53:52,Transaction_Initiated,Coimbatore,Coimbatore,DEV_569091095900,Tablet,Edge,macOS,164.20.221.189,False,0,False,True,17,95,Biometric,True,India
LOG_E3E57A61CB5D,TXN_3DC958963808,CUST_B8B7C1E4E9DC,2026-05-18 12:44:52,2026-05-18 12:54:52,Transaction_Initiated,Lucknow,Lucknow,DEV_104CCB5040F5,Smartphone,Firefox,Windows,135.35.64.33,True,0,False,True,10,96,Password,True,India
LOG_14A240B645CE,TXN_C222478FF0C2,CUST_CD50341CE378,2026-05-18 13:21:52,2026-05-18 13:51:52,Transaction_Initiated,Gurgaon,Gurgaon,DEV_F473492F14C4,Desktop,Edge,iOS,20.240.113.52,False,0,False,True,30,85,Password,False,India
LOG_8D1162D873BF,TXN_C639A05E8AC0,CUST_0D92D17B540C,2026-05-18 13:45:52,2026-05-18 13:57:52,Transaction_Initiated,Pune,Pune,DEV_2E6AC60AC84E,Desktop,Chrome,macOS,78.202.67.172,False,0,False,True,12,95,Password,True,India
LOG_BAE2A918297F,TXN_0870AE72B0A1,CUST_71749AF6CF43,2026-05-18 14:41:52,2026-05-18 14:53:52,Transaction_Initiated,Gurgaon,Gurgaon,DEV_B578A4DC41FE,Desktop,Chrome,iOS,67.70.252.24,False,0,False,True,12,100,Password,False,India
LOG_96089597B484,TXN_091CA4DADA76,CUST_0D563A0F2D46,2026-05-18 15:28:52,2026-05-18 15:56:52,Transaction_Initiated,Indore,Indore,DEV_A8F373D263ED,Desktop,Safari,macOS,190.232.138.79,False,0,False,True,28,93,Biometric,True,India
LOG_2B8364ECB626,TXN_038F3A4CAEF5,CUST_CD50341CE378,2026-05-18 16:19:52,2026-05-18 16:45:52,Transaction_Initiated,Gurgaon,Gurgaon,DEV_F473492F14C4,Desktop,Mobile App,iOS,20.240.113.52,False,0,False,True,26,86,Biometric,True,India
LOG_624E372923F8,TXN_712D9AC7999D,CUST_B8B7C1E4E9DC,2026-05-18 17:13:52,2026-05-18 17:21:52,Transaction_Initiated,Lucknow,Lucknow,DEV_104CCB5040F5,Smartphone,Edge,Windows,135.35.64.33,False,0,False,True,8,95,Biometric,False,India
LOG_A12147B4FCF3,TXN_8D794397763E,CUST_DE62BFF776A6,2026-05-18 17:53:52,2026-05-18 18:18:52,Transaction_Initiated,Coimbatore,Coimbatore,DEV_569091095900,Tablet,Mobile App,macOS,164.20.221.189,False,0,False,True,25,95,Biometric,False,India
LOG_3C2B939EDA4C,TXN_BB9CE297E1C5,CUST_01C02537A5CA,2026-05-18 18:54:52,2026-05-18 19:06:52,Transaction_Initiated,Kochi,Kochi,DEV_6424112E6270,Smartphone,Mobile App,Android,207.37.233.107,False,0,False,True,12,89,Password,False,India
LOG_737B613F7537,TXN_87E2AEC80A9F,CUST_8B279B4E00CF,2026-05-18 18:55:52,2026-05-18 19:17:52,Transaction_Initiated,Jaipur,Jaipur,DEV_4ABECF1E4484,Laptop,Mobile App,Android,213.8.47.76,False,0,False,True,22,97,Password,False,India
LOG_8CF15FA5EA95,TXN_54B2DE22FD0A,CUST_8B279B4E00CF,2026-05-18 19:08:52,2026-05-18 19:22:52,Transaction_Initiated,Jaipur,Jaipur,DEV_4ABECF1E4484,Laptop,Safari,iOS,213.8.47.76,False,0,False,True,14,91,Biometric,True,India
LOG_569EF1058278,TXN_A01116DBA754,CUST_81E6D90C4760,2026-05-18 19:30:52,2026-05-18 19:54:52,Transaction_Initiated,Coimbatore,Coimbatore,DEV_26EC14DF4598,Desktop,Edge,Windows,60.35.23.170,False,0,False,True,24,86,Password,False,India
LOG_6DBED31E2691,TXN_7135A82F7855,CUST_F969633BDDB5,2026-05-18 20:07:52,2026-05-18 20:19:52,Transaction_Initiated,Delhi,Delhi,DEV_5C98ED6DFD33,Smartphone,Chrome,Windows,150.206.47.90,False,0,False,False,12,100,Password,True,India
LOG_1469BC0FE38A,TXN_D6E7463D121D,CUST_A274A25A299E,2026-05-18 20:17:52,2026-05-18 20:32:52,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_AED579B3AD9F,Tablet,Mobile App,Android,158.27.77.39,False,0,False,True,15,100,PIN,True,India
LOG_18C491E41BBE,TXN_23CF6B1698EA,CUST_166838FFAEA4,2026-05-18 21:10:52,2026-05-18 21:14:52,Transaction_Initiated,Bengaluru,Bengaluru,DEV_07229593BF32,Smartphone,Chrome,Android,65.217.53.53,False,0,False,True,4,89,Password,False,India
LOG_41F8E20AB5FE,TXN_F9A19DD75711,CUST_A62F2F92E34C,2026-05-18 21:45:52,2026-05-18 21:57:52,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_C87B9EB593FF,Laptop,Firefox,Android,65.161.108.168,False,0,False,True,12,86,Password,False,India
LOG_3307C0D4700B,TXN_9FFFD2F8668A,CUST_01D4765F0DCC,2026-05-18 21:57:52,2026-05-18 22:29:52,Transaction_Initiated,Pune,Kolkata,DEV_46763F0986D1,Tablet,Safari,iOS,152.72.63.11,False,2,True,True,32,27,Password,False,India
LOG_5F6D33DC8177,TXN_35B2F3D637C7,CUST_8866C1FABF99,2026-05-18 22:17:52,2026-05-18 22:36:52,Transaction_Initiated,Delhi,Delhi,DEV_B106853133B0,Laptop,Firefox,iOS,226.101.78.96,False,0,False,True,19,93,Biometric,True,India
LOG_67C0D329CF9A,TXN_C0E17FAE241A,CUST_8D53A50EB97B,2026-05-18 22:20:52,2026-05-18 22:46:52,Transaction_Initiated,Indore,Indore,DEV_5C097E204C1D,Smartphone,Firefox,Windows,11.170.66.164,False,0,False,True,26,95,Password,False,India
LOG_7156B5759459,TXN_20E1E9020B24,CUST_C6FAC3E395B8,2026-05-18 23:27:52,2026-05-18 23:32:52,Transaction_Initiated,Chennai,Delhi,DEV_58968C7F38A6,Desktop,Chrome,Android,188.78.109.17,False,0,False,True,5,91,Biometric,False,India
LOG_EFF8111EB7D2,TXN_DC3ABD041388,CUST_41D9016C2179,2026-06-18 00:45:41,2026-06-18 00:59:41,Transaction_Initiated,Delhi,Delhi,DEV_CB5C7849845D,Desktop,Safari,iOS,130.223.137.83,False,0,False,True,14,87,Password,True,India
LOG_DCCA3B709521,TXN_E7597746F5A7,CUST_15C44D3CE34B,2026-06-18 01:31:41,2026-06-18 01:51:41,Transaction_Initiated,Indore,Indore,DEV_0884DDC56CF0,Laptop,Firefox,iOS,243.136.72.19,False,0,False,True,20,95,Password,False,India
LOG_62A340A57614,TXN_0C376DC457EB,CUST_41D9016C2179,2026-06-18 02:03:41,2026-06-18 02:14:41,Transaction_Initiated,Delhi,Delhi,DEV_95CB68AC406A,Desktop,Chrome,Windows,130.223.137.83,False,0,False,True,11,85,Password,True,India
LOG_C6530DE80480,TXN_55039D73FBDA,CUST_73B41940F312,2026-06-18 02:07:41,2026-06-18 02:23:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_7FFAD3F7A67D,Desktop,Safari,Android,141.59.197.231,False,0,False,True,16,85,Biometric,True,India
LOG_96921C26A60C,TXN_3C92F55A015F,CUST_5A5043D289DC,2026-06-18 02:07:41,2026-06-18 02:37:41,Transaction_Initiated,Mumbai,Mumbai,DEV_FA1FC2357F3F,Laptop,Safari,iOS,196.242.124.201,True,0,False,True,30,56,Biometric,True,India
LOG_5BEF8175B47E,TXN_1CFD8D5E1B43,CUST_41D9016C2179,2026-06-18 02:58:41,2026-06-18 03:29:41,Transaction_Initiated,Delhi,Delhi,DEV_95CB68AC406A,Desktop,Edge,iOS,130.223.137.83,False,0,False,True,31,89,Biometric,True,India
LOG_8D3669328D26,TXN_8CB3632555CF,CUST_8B279B4E00CF,2026-06-18 03:36:41,2026-06-18 03:51:41,Transaction_Initiated,Jaipur,Jaipur,DEV_4ABECF1E4484,Laptop,Edge,macOS,213.8.47.76,False,1,False,True,15,98,Password,True,India
LOG_396729842BF5,TXN_B4602DB1A9C7,CUST_B8B7C1E4E9DC,2026-06-18 03:58:41,2026-06-18 04:22:41,Transaction_Initiated,Lucknow,Lucknow,DEV_104CCB5040F5,Smartphone,Edge,Windows,135.35.64.33,False,0,False,True,24,85,Password,False,India
LOG_8AB1D740D957,TXN_E065222647EB,CUST_41D9016C2179,2026-06-18 04:48:41,2026-06-18 05:03:41,Transaction_Initiated,Delhi,Delhi,DEV_95CB68AC406A,Desktop,Mobile App,Windows,130.223.137.83,False,0,False,True,15,90,Biometric,False,India
LOG_7CCC0FAF0BB1,TXN_407458DAC778,CUST_B8B7C1E4E9DC,2026-06-18 05:28:41,2026-06-18 05:44:41,Transaction_Initiated,Lucknow,Lucknow,DEV_104CCB5040F5,Smartphone,Safari,macOS,135.35.64.33,False,0,False,True,16,90,PIN,False,India
LOG_849C6E5A2B1F,TXN_5EDC72AD9691,CUST_A62F2F92E34C,2026-06-18 05:36:41,2026-06-18 06:04:41,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_C87B9EB593FF,Laptop,Firefox,iOS,65.161.108.168,False,0,False,True,28,100,Password,True,India
LOG_C4992DFDFD13,TXN_CFCC58D388F9,CUST_5A5043D289DC,2026-06-18 06:18:41,2026-06-18 06:37:41,Transaction_Initiated,Mumbai,Mumbai,DEV_FA1FC2357F3F,Laptop,Mobile App,Windows,196.242.124.201,False,0,False,True,19,85,Password,False,India
LOG_C807FC6DD3C7,TXN_BBEE7F9CABE6,CUST_AA9EDE3072FA,2026-06-18 06:32:41,2026-06-18 06:51:41,Transaction_Initiated,Chennai,Chennai,DEV_C19C611ADC3B,Smartphone,Edge,macOS,101.132.174.72,False,0,False,True,19,93,Password,True,India
LOG_6551C1945863,TXN_55613C7EB8AF,CUST_CD50341CE378,2026-06-18 07:26:41,2026-06-18 07:39:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_F473492F14C4,Desktop,Firefox,Android,20.240.113.52,False,0,False,True,13,96,Password,False,India
LOG_AF4021CF338C,TXN_8133826FC3EE,CUST_6E9FB0F33173,2026-06-18 07:32:41,2026-06-18 07:44:41,Transaction_Initiated,Lucknow,Lucknow,DEV_106545D10191,Laptop,Safari,iOS,158.192.203.242,False,0,False,True,12,92,Biometric,False,India
LOG_4ECAAC894250,TXN_4603334D03BB,CUST_ACBB55076F6F,2026-06-18 07:31:41,2026-06-18 08:03:41,Transaction_Initiated,Delhi,Delhi,DEV_386F7EB367DA,Desktop,Firefox,macOS,113.18.232.23,False,0,False,True,32,93,Password,True,India
LOG_925FC6F2CCB5,TXN_DAB640FF303E,CUST_06E6B8486126,2026-06-18 07:43:41,2026-06-18 08:09:41,Transaction_Initiated,Chandigarh,Chandigarh,DEV_45364882202D,Desktop,Chrome,Windows,108.142.215.65,False,0,False,True,26,95,Password,False,India
LOG_EE3A2B3FC2CA,TXN_A43F8854A36A,CUST_6E9FB0F33173,2026-06-18 07:52:41,2026-06-18 08:10:41,Transaction_Initiated,Lucknow,Lucknow,DEV_106545D10191,Laptop,Chrome,Windows,158.192.203.242,False,0,False,True,18,93,Biometric,False,India
LOG_B4DFF8B37D1B,TXN_DF0B7EABB551,CUST_24ED2A165FC1,2026-06-18 08:47:41,2026-06-18 08:59:41,Transaction_Initiated,Mumbai,Mumbai,DEV_3315934EF650,Tablet,Edge,Android,180.63.153.130,False,0,False,True,12,100,Biometric,True,India
LOG_C2AF6DFD68EF,TXN_35FBAEDC04A9,CUST_99B31E34B435,2026-06-18 09:07:41,2026-06-18 09:30:41,Transaction_Initiated,Kolkata,Kolkata,DEV_D0AA3FFE8F05,Laptop,Mobile App,iOS,236.125.189.73,False,1,False,True,23,96,PIN,False,India
LOG_FD8D34F31E80,TXN_72D5C71D7E67,CUST_3D000F3782B4,2026-06-18 09:20:41,2026-06-18 09:37:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_0249210CF674,Smartphone,Chrome,iOS,169.79.121.222,False,0,False,True,17,98,Password,False,India
LOG_72A52F40BD4F,TXN_CC5D0E1F5D1A,CUST_770111A024A1,2026-06-18 09:43:41,2026-06-18 09:58:41,Transaction_Initiated,Delhi,Lucknow,DEV_3EB8A52ECE7B,Tablet,Safari,iOS,83.51.99.76,False,0,False,True,15,92,Password,True,India
LOG_574E10C235AA,TXN_C952502133BB,CUST_C6FAC3E395B8,2026-06-18 09:52:41,2026-06-18 10:18:41,Transaction_Initiated,Chennai,Chennai,DEV_48A4DC597958,Desktop,Mobile App,macOS,180.182.166.222,True,4,False,False,26,20,Password,True,India
LOG_FBB45E82877C,TXN_512CB0E852CC,CUST_AA9EDE3072FA,2026-06-18 10:35:41,2026-06-18 10:48:41,Transaction_Initiated,Chennai,Chennai,DEV_C19C611ADC3B,Smartphone,Chrome,Android,101.132.174.72,False,1,False,True,13,99,Password,True,India
LOG_E366A4CEAE2A,TXN_26DC8FB897A1,CUST_8D53A50EB97B,2026-06-18 10:54:41,2026-06-18 11:09:41,Transaction_Initiated,Indore,Indore,DEV_5D77A740BB09,Smartphone,Mobile App,Windows,236.223.202.64,True,0,False,True,15,35,Password,False,India
LOG_1A4CB2236E95,TXN_9E436FE9AF7A,CUST_88003A890783,2026-06-18 11:23:41,2026-06-18 11:33:41,Transaction_Initiated,Hyderabad,Hyderabad,DEV_1D0767C5C43F,Desktop,Edge,Android,231.50.25.167,False,0,False,True,10,85,Password,True,India
LOG_40FF79DC3254,TXN_75104E44F9DF,CUST_9DDA4B54CA2A,2026-06-18 11:25:41,2026-06-18 11:38:41,Transaction_Initiated,Kolkata,Kolkata,DEV_E5B19D1B9B13,Smartphone,Edge,Android,87.199.214.138,False,0,False,True,13,97,Password,True,India
LOG_756740BD8974,TXN_36964DE6AAA0,CUST_ACBB55076F6F,2026-06-18 11:42:41,2026-06-18 12:12:41,Transaction_Initiated,Delhi,Delhi,DEV_386F7EB367DA,Desktop,Mobile App,Android,113.18.232.23,False,0,False,True,30,95,Password,False,India
LOG_7A5EC36A702D,TXN_1BAD08C6C267,CUST_73B41940F312,2026-06-18 11:55:41,2026-06-18 12:23:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_7FFAD3F7A67D,Desktop,Mobile App,iOS,141.59.197.231,False,0,False,True,28,85,Password,True,India
LOG_3066FD9A06E2,TXN_36F819AA5BA1,CUST_5A5043D289DC,2026-06-18 12:14:41,2026-06-18 12:35:41,Transaction_Initiated,Mumbai,Mumbai,DEV_FA1FC2357F3F,Laptop,Edge,iOS,196.242.124.201,False,0,False,True,21,89,Password,False,India
LOG_3CCF336830EF,TXN_9C037B12B268,CUST_15C44D3CE34B,2026-06-18 12:32:41,2026-06-18 13:04:41,Transaction_Initiated,Indore,Indore,DEV_0884DDC56CF0,Laptop,Safari,Android,243.136.72.19,False,0,False,True,32,93,Password,False,India
LOG_C328B6306AFA,TXN_129DA7AEF1ED,CUST_99B31E34B435,2026-06-18 12:58:41,2026-06-18 13:12:41,Transaction_Initiated,Kolkata,Kolkata,DEV_D0AA3FFE8F05,Laptop,Mobile App,macOS,236.125.189.73,False,0,False,True,14,87,Biometric,True,India
LOG_09E53556E046,TXN_04CB2BF2533C,CUST_8D53A50EB97B,2026-06-18 13:31:41,2026-06-18 13:58:41,Transaction_Initiated,Indore,Indore,DEV_5C097E204C1D,Smartphone,Edge,Windows,11.170.66.164,False,0,False,True,27,91,Password,True,India
LOG_B288AB8B125D,TXN_86F967E1E8EC,CUST_B385A110F05A,2026-06-18 14:23:41,2026-06-18 14:27:41,Transaction_Initiated,Chandigarh,Chandigarh,DEV_F9FDEF4D0CCF,Smartphone,Firefox,Android,131.149.16.60,False,0,False,True,4,86,PIN,True,India
LOG_2C2FFCDF478C,TXN_8E045700821C,CUST_15C44D3CE34B,2026-06-18 14:29:41,2026-06-18 14:37:41,Transaction_Initiated,Indore,Indore,DEV_0884DDC56CF0,Laptop,Safari,macOS,243.136.72.19,False,0,False,True,8,99,Password,True,India
LOG_F3E202030411,TXN_0C3C00D5175C,CUST_AA9EDE3072FA,2026-06-18 14:54:41,2026-06-18 15:15:41,Transaction_Initiated,Chennai,Chennai,DEV_C19C611ADC3B,Smartphone,Firefox,macOS,101.132.174.72,False,0,False,True,21,91,Password,False,India
LOG_9D0E16583179,TXN_5DD914C41C52,CUST_15C44D3CE34B,2026-06-18 15:05:41,2026-06-18 15:26:41,Transaction_Initiated,Chennai,Indore,DEV_5D31B95F6DE4,Laptop,Mobile App,iOS,104.127.119.66,True,5,False,False,21,14,Biometric,False,India
LOG_BBF1FBA65997,TXN_685C2C965355,CUST_C6FAC3E395B8,2026-06-18 15:43:41,2026-06-18 16:12:41,Transaction_Initiated,Chennai,Chennai,DEV_58968C7F38A6,Desktop,Edge,Android,188.78.109.17,False,0,False,True,29,86,Biometric,True,India
LOG_7C1664EF9620,TXN_AC44EA245BE1,CUST_770111A024A1,2026-06-18 16:39:41,2026-06-18 17:01:41,Transaction_Initiated,Delhi,Delhi,DEV_3EB8A52ECE7B,Tablet,Mobile App,Android,83.51.99.76,False,0,False,True,22,89,Password,False,India
LOG_C2E320B61FEE,TXN_AF46F9E82EBD,CUST_01D4765F0DCC,2026-06-18 17:26:41,2026-06-18 17:56:41,Transaction_Initiated,Kolkata,Pune,DEV_0A395E135848,Tablet,Safari,iOS,88.207.0.78,False,0,False,True,30,100,Password,False,India
LOG_42D24D58769F,TXN_43D772E276B1,CUST_01C02537A5CA,2026-06-18 18:14:41,2026-06-18 18:42:41,Transaction_Initiated,Kochi,Kochi,DEV_6424112E6270,Smartphone,Mobile App,iOS,207.37.233.107,False,0,False,False,28,90,Password,True,India
LOG_A90CA6D2259D,TXN_C9B4BD599C50,CUST_A274A25A299E,2026-06-18 18:28:41,2026-06-18 18:58:41,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_AED579B3AD9F,Tablet,Safari,iOS,158.27.77.39,False,1,False,True,30,99,Password,False,India
LOG_2DAE96C4798C,TXN_A0AC90977EB0,CUST_C6FAC3E395B8,2026-06-18 19:15:41,2026-06-18 19:19:41,Transaction_Initiated,Chennai,Chennai,DEV_58968C7F38A6,Desktop,Edge,Windows,188.78.109.17,False,0,False,True,4,93,Biometric,False,India
LOG_2F080258B73D,TXN_307E97CD19F4,CUST_8966A3CE4048,2026-06-18 20:04:41,2026-06-18 20:25:41,Transaction_Initiated,Gurgaon,Bengaluru,DEV_B8C0E0B6C9F7,Tablet,Safari,Android,91.248.45.48,False,2,False,True,21,92,Password,False,India
LOG_2107F57BE250,TXN_A5C4A863530A,CUST_0D563A0F2D46,2026-06-18 20:26:41,2026-06-18 20:55:41,Transaction_Initiated,Indore,Indore,DEV_A8F373D263ED,Desktop,Safari,macOS,190.232.138.79,False,0,False,True,29,97,Password,True,India
